word,trans,kk,level
sticky,黏的, /'stɪkɪ/,2
stiff,僵硬的, /stɪf/,2
still,仍然；靜止的, /stɪl/,2
sting,刺叮；螫傷, /stɪŋ/,2
stomach,胃；肚子, /'stʌmək/,2
stomachache,胃痛, /'stʌmək'ek/,2
stone,石頭, /ston/,2
stop,停止；車站, /stɑp/,2
storage,儲存；儲藏, /'stɔrɪdʒ/,2
store,商店；儲存, /stɔr/,2
storm,暴風雨, /stɔrm/,2
stormy,暴風雨的, /'stɔrmɪ/,2
story,故事, /'stɔrɪ/,2
stove,爐子, /stov/,2
straight,直的；直接, /stret/,2
straighten,弄直；拉直, /'stretn/,2
strange,奇怪的；陌生的, /strendʒ/,2
stranger,陌生人, /'strendʒɚ/,2
strategy,策略；戰略, /'strætədʒɪ/,2
straw,吸管；稻草, /strɔ/,2
strawberry,草莓, /'strɔ'bɛrɪ/,2
stream,小溪；溪流, /strim/,2
street,街道, /strit/,2
strength,力量；優點, /strɛŋθ/,2
strengthen,加強；增強, /'strɛŋθən/,2
stress,壓力；強調, /strɛs/,2
stretch,伸展；延伸, /strɛtʃ/,2
strict,嚴格的, /strɪkt/,2
strike,打擊；罷工, /straɪk/,2
string,細繩；字串, /strɪŋ/,2
strip,條狀；剝去, /strɪp/,2
stripe,條紋, /straɪp/,2
strive,努力；奮鬥, /straɪv/,2
stroke,中風；撫摸, /strok/,2
strong,強壯的, /strɔŋ/,2
structure,結構；建築物, /'strʌktʃɚ/,2
struggle,掙扎；奮鬥, /'strʌɡl/,2
student,學生, /'studnt/,2
studio,工作室；攝影棚, /'studɪ'o/,2
study,研讀；研究, /'stʌdɪ/,2
stuff,東西；物品, /stʌf/,2
stupid,愚蠢的, /'stupɪd/,2
style,風格；款式, /staɪl/,2
subject,科目；主題, /'sʌbdʒɪkt/,2
submit,提交；服從, /səb'mɪt/,2
substance,物質；實質, /'sʌbstəns/,2
substantial,大量的；實質的, /səb'stænʃəl/,2
subway,地鐵, /'sʌb'we/,2
succeed,成功, /sək'sid/,2
success,成功, /sək'sɛs/,2
successful,成功的, /sək'sɛsfəl/,2
such,這樣的, /sʌtʃ/,2
sudden,突然的, /'sʌdn/,2
suddenly,突然地, /'sʌdnlɪ/,2
suffer,遭受；受苦, /'sʌfɚ/,2
sufficient,足夠的；充分的, /sə'fɪʃənt/,2
sugar,糖, /'ʃʊɡɚ/,2
suggest,建議, /sə'dʒɛst/,2
suggestion,建議；提議, /sə'dʒɛstʃən/,2
suit,西裝；適合, /sut/,2
suitable,合適的；適宜的, /'sutəbl/,2
suitcase,手提箱, /'sut'kes/,2
sum,總數；金額, /sʌm/,2
summary,摘要；總結, /'sʌmərɪ/,2
summer,夏天, /'sʌmɚ/,2
sun,太陽, /sʌn/,2
Sunday,星期日, /'sʌn'de/,2
sunny,陽光普照的, /'sʌnɪ/,2
super,超級的, /'supɚ/,2
supermarket,超級市場, /'supɚ'mɑrkɪt/,2
supper,晚餐, /'sʌpɚ/,2
supply,供應；補給, /sə'plaɪ/,2
support,支持；贊助, /sə'pɔrt/,2
suppose,猜想；假設, /sə'poz/,2
sure,確定的, /ʃʊr/,2
surf,衝浪, /sɝf/,2
surface,表面, /'sɝfɪs/,2
surgeon,外科醫生, /'sɝdʒən/,2
surgery,手術, /'sɝdʒərɪ/,2
surprise,驚喜；使驚訝, /sɚ'praɪz/,2
surprised,感到驚訝的, /sɚ'praɪzd/,2
surprising,令人驚訝的, /sɚ'praɪzɪŋ/,2
surround,圍繞；環繞, /sə'raʊnd/,2
survive,存活；倖存, /sɚ'vaɪv/,2
swallow,吞嚥；燕子, /'swɑlo/,2
swan,天鵝, /swɑn/,2
swear,發誓；詛咒, /swɛr/,2
sweat,流汗；汗水, /swɛt/,2
sweater,毛衣, /'swɛtɚ/,2
sweep,清掃；打掃, /swip/,2
sweet,甜的, /swit/,2
swim,游泳, /swɪm/,2
swimmer,游泳者, /'swɪmɚ/,2
swing,搖擺；鞦韆, /swɪŋ/,2
switch,開關；切換, /swɪtʃ/,2
symbol,象徵；符號, /'sɪmbl/,2
system,系統, /'sɪstəm/,2
table,桌子；表格, /'tebl/,2
tablecloth,桌布, /'tebl'klɔθ/,2
tail,尾巴, /tel/,2
tailor,裁縫師, /'telɚ/,2
take,拿；花費；搭乘, /tek/,2
tale,故事；傳說, /tel/,2
talent,天賦；才能, /'tælənt/,2
talk,說話；談話, /tɔk/,2
talkative,健談的, /'tɔkətɪv/,2
tall,高的, /tɔl/,2
tangerine,橘子, /'tændʒə'rin/,2
tank,坦克；水槽, /tæŋk/,2
tap,水龍頭；輕拍, /tæp/,2
tape,膠帶；錄音帶, /tep/,2
target,目標；標靶, /'tɑrɡɪt/,2
task,任務；工作, /tæsk/,2
taste,味道；品嚐, /test/,2
tasty,美味的, /'testɪ/,2
tax,稅金, /tæks/,2
taxi,計程車, /'tæksɪ/,2
tea,茶, /ti/,2
teach,教導, /titʃ/,2
teacher,教師, /'titʃɚ/,2
team,團隊, /tim/,2
tear,眼淚；撕裂, /tɪr/,2
technical,技術的, /'tɛknɪkl/,2
technique,技術；技巧, /tɛk'nik/,2
technology,科技；技術, /tɛk'nɑlədʒɪ/,2
teenager,青少年, /'tin'edʒɚ/,2
telephone,電話, /'tɛlə'fon/,2
television,電視, /'tɛlə'vɪʒən/,2
tell,告訴, /tɛl/,2
temperature,溫度；體溫, /'tɛmpərətʃɚ/,2
temple,寺廟；神社, /'tɛmpl/,2
temporary,暫時的；臨時的, /'tɛmpə'rɛrɪ/,2
ten,十, /tɛn/,2
tend,傾向於, /tɛnd/,2
tendency,傾向；趨勢, /'tɛndənsɪ/,2
tennis,網球, /'tɛnɪs/,2
tense,緊張的；時態, /tɛns/,2
tension,緊張局勢；張力, /'tɛnʃən/,2
tent,帳篷, /tɛnt/,2
term,術語；學期, /tɝm/,2
terrible,可怕的；糟糕的, /'tɛrəbl/,2
terrific,極好的；棒極了, /tə'rɪfɪk/,2
territory,領土, /'tɛrə'tɔrɪ/,2
test,測試；測驗, /tɛst/,2
text,文本；簡訊, /tɛkst/,2
textbook,教科書, /'tɛkst'bʊk/,2
than,比, /ðæn/,2
thank,感謝, /θæŋk/,2
thankful,感激的, /'θæŋkfəl/,2
that,那個, /ðæt/,2
the,這；那, /ðə/,2
theater,戲院；劇院, /'θiətɚ/,2
theme,主題, /θim/,2
themselves,他們自己, /ðɛm'sɛlvz/,2
then,那時；然後, /ðɛn/,2
theory,理論；學說, /'θiərɪ/,2
there,在那裡, /ðɛr/,2
therefore,因此, /'ðɛr'fɔr/,2
these,這些, /ðiz/,2
they,他們, /ðe/,2
thick,厚的, /θɪk/,2
thief,小偷, /θif/,2
thigh,大腿, /θaɪ/,2
thin,薄的；瘦的, /θɪn/,2
thing,事情；東西, /θɪŋ/,2
think,思考；認為, /θɪŋk/,2
third,第三, /θɝd/,2
thirsty,口渴的, /'θɝstɪ/,2
thirteen,十三, /'θɝ'tin/,2
thirty,三十, /'θɝtɪ/,2
this,這個, /ðɪs/,2
thorough,徹底的；仔細的, /'θɝo/,2
though,雖然；儘管, /ðo/,2
thought,想法；思考, /θɔt/,2
thoughtful,體貼的；深思的, /'θɔtfəl/,2
thousand,千, /'θaʊznd/,2
threat,威脅；恐嚇, /θrɛt/,2
threaten,威脅, /'θrɛtn/,2
three,三, /θri/,2
throat,喉嚨, /θrot/,2
through,穿過；通過, /θru/,2
throughout,貫穿；遍及, /θru'aʊt/,2
throw,扔；投擲, /θro/,2
thumb,大拇指, /θʌm/,2
thunder,雷聲；打雷, /'θʌndɚ/,2
Thursday,星期四, /'θɝz'de/,2
thus,因此, /ðʌs/,2
ticket,車票；門票, /'tɪkɪt/,2
tidy,整潔的, /'taɪdɪ/,2
tie,領帶；繫；綁, /taɪ/,2
tiger,老虎, /'taɪɡɚ/,2
tight,緊的, /taɪt/,2
till,直到, /tɪl/,2
time,時間；次數, /taɪm/,2
timeline,時間軸, /'taɪm'laɪn/,2
timely,及時的, /'taɪmlɪ/,2
tiny,極小的, /'taɪnɪ/,2
tip,小費；提示；尖端, /tɪp/,2
tire,輪胎；使疲倦, /taɪr/,2
tired,累的；疲倦的, /taɪrd/,2
tissue,面紙；組織, /'tɪʃu/,2
title,標題；頭銜, /'taɪtl/,2
to,向；到, /tu/,2
toast,吐司；乾杯, /tost/,2
tobacco,菸草, /tə'bæko/,2
today,今天, /tə'de/,2
toe,腳趾, /to/,2
together,一起, /tə'ɡɛðɚ/,2
toilet,馬桶；廁所, /'tɔɪlɪt/,2
tomato,番茄, /tə'meto/,2
tomorrow,明天, /tə'mɑro/,2
tone,音調；語調, /ton/,2
tongue,舌頭, /tʌŋ/,2
tonight,今晚, /tə'naɪt/,2
too,太…；也, /tu/,2
tool,工具, /tul/,2
tooth,牙齒, /tuθ/,2
toothache,牙痛, /'tuθ'ek/,2
toothbrush,牙刷, /'tuθ'brʌʃ/,2
topic,主題；話題, /'tɑpɪk/,2
top,頂端, /tɑp/,2
total,總共的；總數, /'totl/,2
totally,完全地, /'totəlɪ/,2
touch,觸摸；接觸, /tʌtʃ/,2
tough,強硬的；困難的, /tʌf/,2
tour,旅遊；觀光, /tʊr/,2
tourism,觀光業, /'tʊr'ɪzəm/,2
tourist,觀光客, /'tʊrɪst/,2
toward,朝向；向, /tə'wɔrd/,2
towel,毛巾, /'taʊəl/,2
tower,塔；高樓, /'taʊɚ/,2
town,城鎮, /taʊn/,2
toy,玩具, /tɔɪ/,2
trace,痕跡；追蹤, /tres/,2
track,軌道；小路, /træk/,2
trade,貿易；交易, /tred/,2
tradition,傳統, /trə'dɪʃən/,2
traditional,傳統的, /trə'dɪʃənL/,2
traffic,交通, /'træfɪk/,2
tragedy,悲劇, /'trætʃədɪ/,2
train,火車；訓練, /tren/,2
trainee,受訓者；實習生, /tre'ni/,2
trainer,教練；培訓師, /'trenɚ/,2
training,訓練, /'trenɪŋ/,2
transfer,轉移；轉學；轉乘, /træns'fɝ/,2
transform,改變；轉變, /træns'fɔrm/,2
transition,過渡；轉變, /træn'zɪʃən/,2
translate,翻譯, /træns'let/,2
translation,翻譯, /træns'leʃən/,2
transport,運輸, /træn'spɔrt/,2
transportation,交通運輸, /'trænspɚ'teʃən/,2
trap,陷阱；圈套, /træp/,2
trash,垃圾, /træʃ/,2
travel,旅行, /'trævl/,2
traveler,旅客, /'trævlɚ/,2
treasure,寶藏, /'trɛʒɚ/,2
treat,對待；治療；請客, /trit/,2
treatment,治療；對待, /'tritmənt/,2
tree,樹, /tri/,2
tremendous,巨大的；極好的, /trɪ'mɛndəs/,2
trend,趨勢；潮流, /trɛnd/,2
trial,審判；試用, /'traɪəl/,2
triangle,三角形, /'traɪ'æŋɡl/,2
trick,惡作劇；特技, /trɪk/,2
trip,旅行；跌倒, /trɪp/,2
trouble,麻煩；困擾, /'trʌbl/,2
troublesome,麻煩的；棘手的, /'trʌblsəm/,2
trousers,褲子, /'traʊzɚz/,2
truck,卡車, /trʌk/,2
truly,真實地；真誠地, /'trulɪ/,2
trumpet,喇叭；小號, /'trʌmpɪt/,2
trust,信任, /trʌst/,2
truth,真相；事實, /truθ/,2
try,嘗試, /traɪ/,2
T-shirt,T恤, /'ti'ʃɝt/,2
tub,浴缸, /tʌb/,2
tube,管子, /tjub/,2
Tuesday,星期二, /'tjudz'de/,2
tulip,郁金香, /'tjūlɪp/,2
tune,曲調；調音, /tjun/,2
tunnel,隧道, /'tʌnl/,2
turkey,火雞, /'tɝkɪ/,2
turn,轉動；輪到, /tɝn/,2
turtle,烏龜, /'tɝtl/,2
twelve,十二, /twɛlv/,2
twenty,二十, /'twɛntɪ/,2
twice,兩次, /twaɪs/,2
twin,雙胞胎之一, /twɪn/,2
two,二, /tu/,2
type,類型；打字, /taɪp/,2
typewriter,打字機, /'taɪp'raɪtɚ/,2
typical,典型的, /'tɪpɪkl/,2
ugly,醜陋的, /'ʌɡlɪ/,2
umbrella,雨傘, /ʌm'brɛlə/,2
unable,無法的；不能的, /ʌn'ebl/,2
uncle,伯父；叔叔；舅舅, /'ʌŋkl/,2
uncomfortable,不舒服的, /ʌn'kʌmfɚtəbl/,2
unconscious,無意識的；昏迷的, /ʌn'kɑnʃəs/,2
under,在…下面, /'ʌndɚ/,2
undergo,經歷；遭受, /'ʌndɚ'ɡo/,2
underline,劃底線；強調, /'ʌndɚ'laɪn/,2
understand,理解；明白, /'ʌndɚ'stænd/,2
understanding,理解；諒解, /'ʌndɚ'stændɪŋ/,2
underwear,內衣褲, /'ʌndɚ'wɛr/,2
undo,復原；解開, /ʌn'du/,2
unfortunate,不幸的, /ʌn'fɔrtʃənət/,2
unfortunately,不幸地, /ʌn'fɔrtʃənɪtlɪ/,2
unhappy,不快樂的, /ʌn'hæpɪ/,2
uniform,制服, /'junə'fɔrm/,2
union,工會；聯合, /'junjən/,2
unique,獨特的, /ju'nik/,2
unit,單位, /'junɪt/,2
unite,團結；聯合, /ju'naɪt/,2
universal,普遍的；通用的, /'junə'vɝsl/,2
universe,宇宙, /'junə'vɝs/,2
university,大學, /'junə'vɝsətɪ/,2
unless,除非, /ən'lɛs/,2
unlikely,不大可能的, /ʌn'laɪklɪ/,2
until,直到, /ən'tɪl/,2
up,向上, /ʌp/,2
upon,在…之上, /ə'pɑn/,2
upper,上面的；較高的, /'ʌpɚ/,2
upstairs,在樓上, /'ʌp'stɛrz/,2
urban,都市的, /'ɝbən/,2
urge,催促；強烈慾望, /ɝdʒ/,2
urgent,緊急的；迫切的, /'ɝdʒənt/,2
us,我們（受格）, /ʌs/,2
use,使用, /juz/,2
used,習慣的；用過的, /juzd/,2
useful,有用的, /'jusfəl/,2
useless,無用的, /'juslɪs/,2
user,使用者, /'juzɚ/,2
usual,通常的, /'juʒʊəl/,2
usually,通常, /'juʒʊəlɪ/,2
vacation,假期, /ve'keʃən/,2
valuable,有價值的, /'væljʊəbl/,2
value,價值, /'vælju/,2
various,各種各樣的, /'vɛrɪəs/,2
vary,改變；變化, /'vɛrɪ/,2
vase,花瓶, /ves/,2
vast,廣大的；巨大的, /væst/,2
vegetable,蔬菜, /'vɛdʒtəbl/,2
vehicle,車輛；交通工具, /'viɪkl/,2
verb,動詞, /vɝb/,2
verdict,裁決；判決, /'vɝdɪkt/,2
verify,核實；證實, /'vɛrə'faɪ/,2
version,版本, /'vɝʒən/,2
very,非常, /'vɛrɪ/,2
vessel,船隻；血管, /'vɛsl/,2
veteran,老兵；資深人士, /'vɛtərən/,2
via,經由；透過, /'vaɪə/,2
victim,受害者, /'vɪktɪm/,2
victory,勝利, /'vɪktərɪ/,2
video,影片, /'vɪdɪ'o/,2
view,觀看；景色；觀點, /vju/,2
viewpoint,觀點, /'vju'pɔɪnt/,2
village,村莊, /'vɪlɪdʒ/,2
villager,村民, /'vɪlɪdʒɚ/,2
vinegar,醋, /'vɪnɪɡɚ/,2
violin,小提琴, /'vaɪə'lɪn/,2
visit,拜訪；參觀, /'vɪzɪt/,2
visitor,訪客, /'vɪzətɚ/,2
visual,視覺的, /'vɪʒʊəl/,2
vital,至關重要的；維持生命必需的, /'vaɪtl/,2
vocabulary,字彙量, /və'kæbjə'lɛrɪ/,2
voice,聲音, /vɔɪs/,2
volleyball,排球, /'vɑlɪ'bɔl/,2
volume,音量；容量；卷/冊, /'vɑljum/,2
vote,投票, /vot/,2
voter,投票者；選民, /'votɚ/,2
vowel,母音, /'vaʊəl/,2
voyage,航行；航海旅行, /'vɔɪɪdʒ/,2
wage,工資, /wedʒ/,2
wagon,四輪馬車, /'wæɡən/,2
waist,腰部, /west/,2
wait,等待, /wet/,2
waiter,男服務生, /'wetɚ/,2
waitress,女服務生, /'wetrɪs/,2
wake,醒來, /wek/,2
walk,走路, /wɔk/,2
walkman,隨身聽, /'wɔk'mæn/,2
wall,牆壁, /wɔl/,2
wallet,皮夾, /'wɑlɪt/,2
walnut,胡桃, /'wɔl'nʌt/,2
want,想要, /wɑnt/,2
war,戰爭, /wɔr/,2
warm,溫暖的, /wɔrm/,2
warn,警告, /wɔrn/,2
warning,警告, /'wɔrnɪŋ/,2
wash,洗, /wɑʃ/,2
waste,浪費；廢棄物, /west/,2
watch,看；手錶, /wɑtʃ/,2
water,水, /'wɔtɚ/,2
waterfall,瀑布, /'wɔtɚ'fɔl/,2
watermelon,西瓜, /'wɔtɚ'mɛlən/,2
wave,揮手；海浪, /wev/,2
way,方法；道路, /we/,2
we,我們, /wi/,2
weak,弱的；虛弱的, /wik/,2
wealth,財富, /wɛlθ/,2
wealthy,富有的, /'wɛlθɪ/,2
weapon,武器, /'wɛpən/,2
wear,穿著, /wɛr/,2
weather,天氣, /'wɛðɚ/,2
weave,編織, /wiv/,2
wedding,婚禮, /'wɛdɪŋ/,2
Wednesday,星期三, /'wɛnz'de/,2
weed,雜草, /wid/,2
week,星期；週, /wik/,2
weekday,工作日, /'wik'de/,2
weekend,週末, /'wik'ɛnd/,2
weekly,每週的, /'wiklɪ/,2
weep,哭泣, /wip/,2
weigh,稱重, /we/,2
weight,重量, /wet/,2
welcome,歡迎, /'wɛlkəm/,2
welfare,福利；幸福, /'wɛl'fɛr/,2
well,很好地；井, /wɛl/,2
west,西方, /wɛst/,2
western,西方的, /'wɛstɚn/,2
wet,濕的, /wɛt/,2
what,什麼, /hwɑt/,2
whatever,無論什麼, /hwɑt'ɛvɚ/,2
wheat,小麥, /hwit/,2
wheel,輪子, /hwil/,2
when,何時；當…時, /hwɛn/,2
whenever,每當；無論何時, /hwɛn'ɛvɚ/,2
where,在哪裡, /hwɛr/,2
wherever,無論在哪裡, /hwɛr'ɛvɚ/,2
whether,是否, /'hwɛðɚ/,2
which,哪一個, /hwɪtʃ/,2
whichever,無論哪一個, /hwɪtʃ'ɛvɚ/,2
while,當…的時候；然而, /hwaɪl/,2
whip,鞭打；鞭子, /hwɪp/,2
whisper,耳語；低語, /'hwɪspɚ/,2
whistle,吹哨；口哨, /'hwɪsl/,2
white,白色的, /hwaɪt/,2
who,誰, /hu/,2
whoever,無論是誰, /hu'ɛvɚ/,2
whole,整個的；全部的, /hol/,2
whom,誰（受格）, /hum/,2
whose,誰的, /huz/,2
why,為什麼, /hwaɪ/,2
wicked,邪惡的, /'wɪkɪd/,2
wide,寬廣的, /waɪd/,2
widen,加寬, /'waɪdn/,2
widespread,廣泛的, /'waɪd'sprɛd/,2
widow,寡婦, /'wɪdo/,2
width,寬度, /wɪdθ/,2
wife,妻子, /waɪf/,2
wild,野生的, /waɪld/,2
will,將要；意志, /wɪl/,2
willing,願意的, /'wɪlɪŋ/,2
win,贏得, /wɪn/,2
wind,風；纏繞, /wɪnd/,2
window,窗戶, /'wɪndo/,2
windy,有風的, /'wɪndɪ/,2
wine,葡萄酒, /waɪn/,2
wing,翅膀, /wɪŋ/,2
winner,贏家, /'wɪnɚ/,2
winter,冬天, /'wɪntɚ/,2
wipe,擦拭, /waɪp/,2
wire,金屬線；電線, /waɪr/,2
wisdom,智慧, /'wɪzdəm/,2
wise,明智的, /waɪz/,2
wish,希望；祝福, /wɪʃ/,2
wit,智慧；機智, /wɪt/,2
with,和…一起；用, /wɪð/,2
withdraw,撤回；提款, /wɪð'drɔ/,2
within,在…之內, /wɪð'ɪn/,2
without,沒有；無, /wɪð'aʊt/,2
witness,目擊者；見證, /'wɪtnɪs/,2
wolf,狼, /wʊlf/,2
woman,女人, /'wʊmən/,2
wonder,想知道；奇蹟, /'wʌndɚ/,2
wonderful,美好的；棒極了, /'wʌndɚfəl/,2
wood,木頭, /wʊd/,2
wooden,木製的, /'wʊdn/,2
woodland,林地；森林, /'wʊdlənd/,2
wool,羊毛, /wʊl/,2
wooden,木製的, /'wʊdn/,2
word,單字；話語, /wɝd/,2
work,工作, /wɝk/,2
worker,工人, /'wɝkɚ/,2
workout,健身；運動, /'wɝk'aʊt/,2
workplace,工作場所, /'wɝk'ples/,2
works,作品；工廠, /wɝks/,2
workshop,工作坊；研討會, /'wɝk'ʃɑp/,2
world,世界, /wɝld/,2
worldwide,全世界的, /'wɝld'waɪd/,2
worm,蟲, /wɝm/,2
worried,擔心的, /'wɝɪd/,2
worry,擔心, /'wɝɪ/,2
worse,更壞的；更差的, /wɝs/,2
worship,崇拜；敬拜, /'wɝʃɪp/,2
worst,最壞的；最差的, /wɝst/,2
worth,值得的；價值, /wɝθ/,2
worthwhile,值得做的, /'wɝθ'hwaɪl/,2
worthy,值得的；有價值的, /'wɝðɪ/,2
would,將會（past of will）, /wʊd/,2
wound,傷口；使受傷, /wund/,2
wrap,包裹；包紮, /ræp/,2
wreck,失事；殘骸, /rɛk/,2
wrist,手腕, /rɪst/,2
write,寫, /raɪt/,2
writer,作家, /'raɪtɚ/,2
writing,寫作；筆跡, /'raɪtɪŋ/,2
wrong,錯誤的, /rɔŋ/,2
yard,庭院；碼, /jɑrd/,2
yeah,耶；是的, /jɛ/,2
year,年份；年, /jɪr/,2
yearly,每年的, /'jɪrlɪ/,2
yell,大喊；吼叫, /jɛl/,2
yellow,黃色的, /'jɛlo/,2
yes,是的, /jɛs/,2
yesterday,昨天, /'jɛstɚ'de/,2
yet,還（沒）；然而, /jɛt/,2
yogurt,優格, /'joɡɚt/,2
you,你；你們, /ju/,2
young,年輕的, /jʌŋ/,2
your,你的；你們的, /jʊr/,2
yours,你的（東西）；你們的（東西）, /jʊrz/,2
yourself,你自己, /jʊr'sɛlf/,2
yourselves,你們自己, /jʊr'sɛlvz/,2
youth,青春；年輕人, /juθ/,2
youthful,年輕的；富有朝氣的, /'juθfəl/,2
zero,零, /'zɪro/word,trans,kk,level
ability,能力, /ə'bɪlətɪ/,2
able,能夠；有能力的, /'ebl/,2
aboard,在船（飛機、車）上, /ə'bɔrd/,2
about,關於；大約, /ə'baʊt/,2
above,在…之上；高於, /ə'bʌv/,2
abroad,在國外；到國外, /ə'brɔd/,2
absent,缺席的；不在場的, /'æbsnt/,2
accept,接受；答應, /æk'sɛpt/,2
accident,事故；意外事件, /'æksədənt/,2
achieve,實現；達成, /ə'tʃiv/,2
across,橫過；在…對面, /ə'krɔs/,2
act,行動；扮演, /ækt/,2
action,行動；作用, /'ækʃən/,2
active,積極的；活躍的, /'æktɪv/,2
activity,活動, /æk'tɪvətɪ/,2
actor,男演員, /'æktɚ/,2
actress,女演員, /'æktrɪs/,2
actual,實際的；真實的, /'æktʃʊəl/,2
actually,實際上；竟然, /'æktʃʊəlɪ/,2
add,增加；添加, /æd/,2
addition,增加；附加物, /ə'dɪʃən/,2
address,地址；演講, /ə'drɛs/,2
admire,欽佩；欣賞, /əd'maɪr/,2
admit,承認；准許進入, /əd'mɪt/,2
adopt,採用；收養, /ə'dɑpt/,2
adult,成年人, /ə'dʌlt/,2
advance,前進；預付, /əd'væns/,2
advantage,優勢；好處, /əd'væntɪdʒ/,2
advice,建議；忠告, /əd'vaɪs/,2
advise,建議；勸告, /əd'vaɪz/,2
afford,負擔得起；提供, /ə'fɔrd/,2
afraid,害怕的；擔心的, /ə'fred/,2
after,在…之後, /'æftɚ/,2
afternoon,下午, /'æftɚ'nun/,2
again,再次；又, /ə'ɡɛn/,2
against,反對；緊靠著, /ə'ɡɛnst/,2
age,年齡；時代, /edʒ/,2
agent,代理人；經紀人, /'edʒənt/,2
agree,同意；贊成, /ə'ɡri/,2
agreement,協議；同意, /ə'ɡrimənt/,2
ahead,在前面；向前, /ə'hɛd/,2
aid,援助；幫助, /ed/,2
aim,目標；瞄準, /em/,2
air,空氣；天空, /ɛr/,2
aircraft,飛機；航空器, /'ɛr'kræft/,2
airline,航空公司, /'ɛr'laɪn/,2
airplane,飛機, /'ɛr'plen/,2
airport,機場, /'ɛr'pɔrt/,2
alarm,警報；鬧鐘, /ə'lɑrm/,2
album,相簿；音樂專輯, /'ælbəm/,2
alike,相似的；同樣地, /ə'laɪk/,2
alive,活著的；有生氣的, /ə'laɪv/,2
all,全部的；所有的, /ɔl/,2
allow,允許；准許, /ə'laʊ/,2
almost,幾乎；差不多, /'ɔl'most/,2
alone,單獨的；獨自的, /ə'lon/,2
along,沿著；一起, /ə'lɔŋ/,2
already,已經, /ɔl'rɛdɪ/,2
also,也；此外, /'ɔlso/,2
altogether,完全；總共, /'ɔltə'ɡɛðɚ/,2
always,總是；永遠, /'ɔlwez/,2
ambition,抱負；野心, /æm'bɪʃən/,2
ambulance,救護車, /'æmbjələns/,2
among,在…之中, /ə'mʌŋ/,2
amount,數量；總額, /ə'maʊnt/,2
ancient,古代的；古老的, /'enʃənt/,2
and,和；而且, /ænd/,2
anger,憤怒；生氣, /'æŋɡɚ/,2
angry,生氣的；憤怒的, /'æŋɡrɪ/,2
animal,動物, /'ænəməl/,2
ankle,腳踝, /'æŋkl/,2
announce,宣布；通告, /ə'naʊns/,2
another,另一個的；再一個, /ə'nʌðɚ/,2
answer,回答；答案, /'ænsɚ/,2
ant,螞蟻, /ænt/,2
anxious,焦慮的；急切的, /'æŋkʃəs/,2
any,任何的；一些, /'ɛnɪ/,2
anybody,任何人, /'ɛnɪ'bɑdɪ/,2
anyhow,無論如何, /'ɛnɪ'haʊ/,2
anyone,任何人, /'ɛnɪ'wʌn/,2
anything,任何事物, /'ɛnɪ'θɪŋ/,2
anyway,無論如何, /'ɛnɪ'we/,2
anywhere,任何地方, /'ɛnɪ'hwɛr/,2
apartment,公寓, /ə'pɑrtmənt/,2
apologize,道歉, /ə'pɑlə'dʒaɪz/,2
appearance,外表；出現, /ə'pɪrəns/,2
apple,蘋果, /'æpl/,2
apply,申請；應用, /ə'plaɪ/,2
appreciate,欣賞；感激, /ə'priʃɪ'et/,2
area,區域；面積, /'ɛrɪə/,2
argue,爭論；主張, /'ɑrɡju/,2
arm,手臂；武器, /ɑrm/,2
army,陸軍；軍隊, /'ɑrmɪ/,2
around,在四周；大約, /ə'raʊnd/,2
arrange,安排；整理, /ə'rendʒ/,2
arrest,逮捕；拘留, /ə'rɛst/,2
arrival,到達；到達者, /ə'raɪvl/,2
arrive,到達；抵達, /ə'raɪv/,2
art,藝術；美術, /ɑrt/,2
article,文章；物品, /'ɑrtɪkl/,2
artist,藝術家；畫家, /'ɑrtɪst/,2
as,如同；當…時, /æz/,2
ash,灰燼；草木灰, /æʃ/,2
ashamed,羞愧的；難為情的, /ə'ʃemd/,2
ask,詢問；要求, /æsk/,2
asleep,睡著的, /ə'slip/,2
assistant,助手；助理, /ə'sɪstənt/,2
assume,假設；認為, /ə'sum/,2
at,在…地點；在…時間, /æt/,2
attack,攻擊；進攻, /ə'tæk/,2
attend,出席；參加, /ə'tɛnd/,2
attention,注意；關心, /ə'tɛnʃən/,2
attitude,態度；看法, /'ætə'tjud/,2
attract,吸引；引起, /ə'trækt/,2
audience,觀眾；聽眾, /'ɔdɪəns/,2
aunt,伯母；嬸嬸；姑母；姨母, /ænt/,2
author,作者；作家, /'ɔθɚ/,2
autumn,秋天, /'ɔtəm/,2
available,可獲得的；有空的, /ə'veləbl/,2
avoid,避免；躲避, /ə'vɔɪd/,2
awake,醒著的；警覺的, /ə'wek/,2
aware,意識到的；察覺到的, /ə'wɛr/,2
away,離開；遠離, /ə'we/,2
awful,糟糕的；極壞的, /'ɔfl/,2
baby,嬰兒, /'bebɪ/,2
back,背部；後面的, /bæk/,2
background,背景, /'bæk'ɡraʊnd/,2
backward,向後的；倒退地, /'bækwɚd/,2
bad,壞的；差的, /bæd/,2
badly,嚴重地；非常, /'bædlɪ/,2
bag,袋子；包包, /bæɡ/,2
baggage,行李, /'bæɡɪdʒ/,2
bake,烘焙；烤, /bek/,2
balance,平衡；結餘, /'bæləns/,2
ball,球；舞會, /bɔl/,2
balloon,氣球, /bə'lun/,2
banana,香蕉, /bə'nænə/,2
band,樂隊；帶子, /bænd/,2
bank,銀行；河岸, /bæŋk/,2
